ts,z_Delta,z_Theta,z_LowAlpha,z_HighAlpha,z_LowBeta,z_HighBeta,z_LowGamma,z_MidGamma,rsi14,sma_diff,rv20
2022-01-30 04:08:00+00:00,0.5791094144162614,0.5993111285459133,-0.32517986765593593,-0.25345211039185694,0.16275113896200846,2.609167710783724,0.053342450727397135,0.3362888874785302,97.5739741260072,1322.3064999999988,0.06183434129050441
2022-01-30 04:09:00+00:00,2.8270442747366213,0.575780971664533,2.083849687948566,1.2897823594814157,0.3556552049339095,2.7792440838921793,2.2494245583693173,3.2450789881061377,97.78913355916565,1248.5979999999981,0.06182216983170982
2022-01-30 04:10:00+00:00,-0.24025055257194486,-0.2754198141901057,-0.16955956307589645,-0.5815447182554617,-0.0934369701430795,-0.5356625927828544,0.0391603975396335,-0.5947884352629518,97.70441372059985,1108.6449999999968,0.06190934118964801
2022-01-30 04:11:00+00:00,-0.5759160256622634,-0.6723911612863362,-0.24032250137955538,-0.5357312059690922,-0.7290420229833509,-0.6776190578641248,-0.7984669704910463,0.25071095066642207,97.8708366463471,968.0475000000006,0.061884431011224254
2022-01-30 04:12:00+00:00,-0.7140491078040629,-0.744550474404667,-0.4263770656185921,-0.07312232354150003,-0.6595342131019626,-0.8089903810875603,0.0,-0.326130237334106,89.65221124946427,827.4499999999971,0.061884431011224254
2022-01-30 04:13:00+00:00,-0.2020894193908907,-0.1788155404100063,0.17069928000329207,-0.39971133167308043,-0.4955198049648628,-0.39512989289795275,-0.8377832165987088,-0.7388092584391766,88.1432647840216,687.4285000000018,0.061840917529146486
2022-01-30 04:14:00+00:00,-0.5253727926283048,-0.6635227322913988,-0.31484832961136505,-0.08154957666103643,-0.6521281287536448,-0.3705940983720486,-0.34035469786684663,-0.5481433816391014,90.6882099252886,547.5384999999951,0.06184577556420677
2022-01-30 04:15:00+00:00,-0.5643937852187185,-0.6319153162147456,-0.32305530714434316,-0.011535285390945447,-0.09540177882088757,-0.34216000798488144,-0.0963835822097167,-0.4428809351804217,90.86503128414097,408.17400000000634,0.061817337227620915
2022-01-30 04:21:00+00:00,-0.558786181148639,-0.1841199772651992,-0.6595428543335909,-0.270818396668106,-0.5172704157929806,-0.4762671000969737,-0.5769246420762696,-0.23370589267459768,56.29228687415879,58.63600000000588,0.009416762559079214
2022-01-30 04:22:00+00:00,4.1338802480267365,0.5612210166263483,1.6912968199394838,1.0016148230743058,-0.4511129519427122,-0.36403994733196066,0.2704716099497874,-0.2444018800636064,89.97837058399506,40.82300000000396,0.009383234460158197
2022-01-30 04:23:00+00:00,-0.3029013098019484,-0.6198146086250637,-0.7152284332390296,-0.6961693414193367,0.12389737268874935,-0.0830345222145146,-0.16425328361269093,0.32683192611085643,89.97837058399506,21.12550000000192,0.00927018769638899
2022-01-30 04:24:00+00:00,-0.29135996095359185,-0.20482450984656092,-0.4158557689188629,-0.5864149749358135,-0.5640537283547902,-0.5053675894141284,-0.912500562165307,-0.7254472371583975,87.3059360730613,3.500500000001921,0.009262997154215018
2022-01-30 04:25:00+00:00,0.3342037511522187,-0.06872864186168151,0.3463351198798135,0.6251297719897615,0.11065621136557875,-0.1591928335487384,-0.8535196587240398,-0.6259771973501422,87.3059360730613,3.361000000004424,0.00035297149060472573
2022-01-30 04:26:00+00:00,-0.27542179797453686,-0.5228628823576829,1.021862584357853,-0.5962506500891916,0.036324344252590714,-0.623471576734299,-0.973430861157957,-0.7130007846526109,96.6802006209707,7.859499999991385,0.0008842034169368793
2022-01-30 04:27:00+00:00,-0.17975681734150542,-0.4745110938558076,-0.7245857563497311,-0.650815388531167,-0.8364772635596953,-0.5609108934768634,0.20923745571525612,0.12825174045834792,96.6802006209707,12.358000000000175,0.0008842034169368793
2022-01-30 04:28:00+00:00,-0.25200314313295974,-0.7831363646548565,-0.4730429810139729,-0.4732727906458225,-1.0533970932332615,-0.3986584526237526,-1.0881800451100214,-0.7187141982117554,97.56354075372563,18.718500000002678,0.0009064335023295476
2022-01-30 04:29:00+00:00,-0.3100514487196527,-0.7538552309745525,-0.7716988838452907,0.1357245655966316,-0.5831252691859677,-0.3882396078436897,-1.3873668121985834,-0.8912614697406915,73.73640435060926,22.824500000002445,0.0010202792811166337
2022-01-30 04:30:00+00:00,1.172773250994927,3.972532505351209,-0.3496832519442648,-0.9535180641062662,0.8416385793868665,-0.24002408237282197,-1.3075866791818929,-1.04322486715961,82.34672304439871,30.677999999999884,0.0011722419604859567
2022-01-30 04:31:00+00:00,-0.36131873887323496,0.02106605194163819,-0.44327009244583515,-0.5636386137352462,-0.3664429658120739,-0.722159472820821,-0.41477678390280914,-1.109256738115474,82.73604410751294,32.63549999999668,0.0011695484605312473
2022-01-30 04:32:00+00:00,-0.3260197858723528,0.18155581709162213,-0.03579915830972473,0.6826981309316763,-1.7883749119103771,0.0761852642882993,0.2311639592126156,-1.3411478351333832,82.73604410751294,34.59300000000076,0.0011695484605312473
2022-01-30 04:33:00+00:00,-0.35521513988652104,-0.4987047906235901,-0.48652022639234876,-0.27300195831696067,-1.314780370673135,-0.9735259053522298,-0.6845107969206029,-0.3180819372117841,82.73604410751294,33.51450000000477,0.0011695484605312473
2022-01-30 04:35:00+00:00,-0.1699978457029473,0.9400531714717104,0.22491249371106165,0.2303885478941549,0.09565616938290099,-0.7637555111305186,2.2317226585655563,1.4449646936506404,83.1085637221853,33.62149999999383,0.001156701514521026
2022-01-30 04:36:00+00:00,-0.292636289319749,-0.47986403671581346,-0.40730922888097265,-0.5567605754826178,-0.586380067659629,-1.2218145300395156,1.5149417208695715,-0.8576661877128832,83.1085637221853,31.059499999988475,0.0011535306814394555
2022-01-30 04:37:00+00:00,-0.32446533399441185,-0.2793371443598128,-0.3225576036324281,-0.5245174928719986,2.0283208485071156,-1.230931690213879,-0.535006773220885,-0.8085805760010673,83.1085637221853,28.49749999999767,0.0011535306814394555
2022-01-30 04:38:00+00:00,-0.18327255266109924,-0.25414581635979394,0.18624885714778647,-0.1503410492384199,-0.38425643309801044,-0.3233966345037539,-0.5716768003051014,-1.0032424352681264,83.1085637221853,25.935499999992317,0.0011535306814394555
2022-01-30 04:39:00+00:00,-0.3856686814595048,-0.6608679803649358,-0.08869859426007844,-0.8842618501490241,-0.8586302954701388,2.8179648797768193,0.2645610326433859,0.2057257591236602,83.1085637221853,22.989499999996042,0.0011535306814394555
2022-01-30 04:40:00+00:00,-0.42749052083433814,-0.4762289281322562,-0.5860089999036245,-0.5343583371047951,-0.35014840871080344,2.25829441383646,0.93256010006716,-0.3792591939147849,77.57385854968733,21.38749999999709,0.0011609072210311113
2022-01-30 04:41:00+00:00,-0.3682273943304269,-0.055575711593880334,-0.447009818590204,0.5264377307738077,-0.4410817461235882,3.2560627343563926,3.2553258674399492,2.0997982382082205,71.96843853821244,19.002499999995052,0.0011800031123448355
2022-01-30 04:42:00+00:00,3.6524867845806583,2.419903518294141,1.3178421953385209,-0.29796567106131794,0.9984153147327207,1.103186313527139,1.654789174650373,2.8032775244528585,64.5110410094705,16.617499999993015,0.0011800031123448355
2022-01-30 04:43:00+00:00,-0.2853021461019386,0.19746630658871644,-0.8125760265531674,-1.1649647195690132,-0.3994902579992408,1.3360527839394398,0.3644566955521214,0.6331143944968814,87.58029978587929,14.232499999998254,0.0011800031123448355
2022-01-30 04:44:00+00:00,3.529558268893278,3.039125789344253,-0.44541844312977724,0.5073054220487436,0.8739609813091869,-0.24520803482800593,-0.32751598349614325,1.1028134186612635,90.96103896104727,17.806999999993423,0.0015174285400365052
2022-01-30 04:45:00+00:00,-0.4287362913487684,-0.34316315452300034,-0.813994682996481,2.1385002843107026,-0.06737741605509534,-0.4307025107245244,0.3780029782733405,-0.5371293731094586,90.95006934813595,19.866999999991094,0.0015136578901923583
2022-01-30 04:46:00+00:00,-0.34821711898443614,-0.232814068803514,-0.5779979921669522,-1.371240291061169,0.280315463754651,-0.006614838986743578,0.0473993431983096,2.192953437972864,90.95006934813595,24.51699999999255,0.0013390386104080118
2022-01-30 04:47:00+00:00,-0.4253078668789399,-0.4716680984832938,0.48715043697887883,-0.9955693177673459,-0.4350755248085666,1.3787824684476135,0.3543633930195421,0.22924557446823815,90.95006934813595,29.166999999994005,0.0013390386104080118
2022-01-30 04:48:00+00:00,-0.2688373037094005,-0.4300640724157364,0.4261195850221157,-0.7398661060184243,0.16058154670516048,0.7820142383428254,0.1194694626321316,1.5007874995543946,82.93403347555585,33.79899999999907,0.0013183636824940336
2022-01-30 04:49:00+00:00,4.123399654785029,4.186805233126198,4.029845241302591,3.8390902736622157,4.2186174874729145,4.116924962385751,3.9471667835133335,4.167545914196694,82.93403347555585,29.73349999999482,0.0012275899376911936
2022-01-30 04:50:00+00:00,-0.23526330552746091,-0.24604587401090958,0.03879937875852788,-0.4335527548014574,0.14277033279284826,0.9538663534883157,-0.097526116032689,0.0622590480724156,83.25281803543375,26.672500000000582,0.001087032917026115
2022-02-01 19:54:00+00:00,0.3208115984499304,-0.05728169162084667,0.017901552246463445,1.8185649225515688,-0.03771299263244139,-0.19668022470001015,-0.5099478745453618,-0.39534955895646656,97.5085643101851,77.00700000000506,0.009300726995537023
2022-02-01 19:55:00+00:00,-0.3415439317747662,-0.24332227099151746,-0.5768487115094394,0.8790357932383914,-0.1760250867176873,-0.3667067869362407,-0.3422161090654797,-0.43420831021691736,96.85655815724367,126.91999999999825,0.009305334614948828
2022-02-01 19:56:00+00:00,-0.13963188914357488,-0.21405735440943555,1.0617571951359208,0.5559595935665477,-0.05261160499773774,0.07447733753667905,-0.5371524437002873,-0.30472622431210855,94.2722808967954,176.14099999999598,0.009327730368298055
2022-02-01 19:57:00+00:00,-0.35967899291093725,-0.27231339769807145,-0.3134719927165375,-0.6513512210556529,-0.4063365345190157,-0.4629857896707953,-0.08158747179599149,-0.3693314453554037,89.21535668661426,221.94950000000244,0.009384617594088974
2022-02-02 06:46:00+00:00,-0.3513076814874931,-0.31751162516124926,-0.4347684545304135,-0.6173776071087033,-0.30841971659079287,-0.5181094601225337,-0.4945035468516544,-0.4141601932279653,78.36486406677537,257.4759999999951,0.009636214945956541
2022-02-02 06:47:00+00:00,-0.3475516536349706,-0.3083245575850974,-0.4235154603088395,-0.04706290946187774,-0.43421791128228737,-0.6237955645673663,-0.6449799785637021,-0.41243348860048984,78.36486406677537,221.93650000000343,0.009636214945956541
2022-02-02 06:48:00+00:00,-0.35756818940973134,-0.3285592681468044,-0.26311487429216085,-0.7669220942728137,-0.34870408647702333,-0.5499894108257967,-0.6339008494127701,-0.38386101595240746,75.79109706408721,184.37150000000838,0.009665535245578552
2022-02-02 06:49:00+00:00,-0.3466746596424092,-0.31403985562937253,-0.29443716254930435,-0.6481016572326869,-0.36513856396551564,-0.5391744824824117,-0.5915425259410637,-0.24526877555482848,69.4901778269048,144.58350000000064,0.009728447540274698
2022-02-02 06:50:00+00:00,-0.3455580857088956,-0.3170349450225561,-0.5437422946931381,-0.4464952823340333,-0.18580494481502713,-0.37361354865354746,0.36180183230232404,-0.37617407208304177,67.16468526857162,106.93099999998958,0.009753892051541153
2022-02-02 06:51:00+00:00,-0.35130801808521905,-0.31889906650491806,-0.4248247108037033,-0.7915437030930859,-0.3151100426373321,-0.07015701851704864,-0.6306226631228024,-0.11891817306039333,68.47493804605377,86.43549999999959,0.009757547392696714
2022-02-02 06:52:00+00:00,-0.3485688380409152,-0.33134228919793474,-0.5215487935906437,-0.6482062423075167,-0.3007964164058564,-0.2605880554578709,-0.07176896736933744,-0.40930095289523427,68.47493804605377,65.67900000000373,0.009751802571078773
2022-02-02 06:53:00+00:00,-0.31947206015964835,-0.30557265379848786,-0.5334587103700693,-0.5896563704058844,-0.26910996758154687,-0.15461559503847297,0.24079702275383935,-0.08341173642401392,65.0563690107922,43.237999999997555,0.009823787566101316
2022-02-02 06:54:00+00:00,-0.3249070389213418,-0.2579059067179535,-0.4015273141017226,-0.4771945656808995,-0.34238423424957526,-0.06946671886806303,-0.3417353781656812,-0.3248829440462126,63.81490222521884,25.135000000002037,0.009837058300964256
2022-02-02 06:55:00+00:00,-0.2712715606261328,-0.2711081337888921,-0.45479866354106396,-0.5947335251063652,-0.3255847386809688,-0.3378572490459565,-0.4042341931698387,-0.30811327243489023,65.02476699472018,15.660500000005413,0.009808648185812398
2022-02-02 06:56:00+00:00,-0.27577422695799464,-0.25382158440465913,-0.17330616929198048,-0.21651918144876284,-0.3752684438762375,-0.38206587776376977,-0.2842466636497356,-0.25221588590408917,16.927899686521485,1.8665000000037253,0.009809761787486786
2022-02-02 06:57:00+00:00,-0.262498549716267,-0.22629255582788574,-0.3553774947185055,-0.3681190498893434,-0.37917527820026475,-0.4334190272830813,-0.3154984787641697,-0.19993876538780922,16.336134453783032,-13.75300000000425,0.009823001130238665
2022-02-02 06:58:00+00:00,-0.2810016472823151,-0.24201576474682762,-0.4414022575763612,-0.563670181596525,-0.3124265339601605,-0.4291945054619762,-0.15161484314586038,0.34802189190134447,29.17236092130308,-15.959500000004482,0.009862583136415077
2022-02-02 06:59:00+00:00,-0.12598100990730537,0.21369592562847797,0.584612465077162,-0.27290453400271875,-0.2446619492122245,-0.34299007437836276,-0.5334714084139448,-0.17869926487309104,34.38584316446975,-14.423999999999069,0.009852951119685874
2022-02-02 07:00:00+00:00,-0.3670787783808892,-0.31676433016060956,-0.7022306117987488,0.19893207712192273,0.08293255979513621,-0.08229892766840886,1.5168813765649216,-0.3068399780025277,50.90075599163499,-13.102499999993597,0.009856107444067829
2022-02-02 07:01:00+00:00,-0.27166533602637016,-0.5805526133189666,-0.5617710675171367,-0.7042822492672673,1.5765715073481372,-0.13697065659460475,0.04936443034623591,-0.7078836365929977,50.90075599163499,-11.723000000005413,0.009857148381339435
2022-02-02 07:02:00+00:00,-0.4413112844815945,-0.46466360114532385,-0.32614451005768175,0.8726424131812315,-0.7075708647435928,0.7834100779057056,-0.7527682637739932,0.1537920895990211,42.94341158908973,0.35749999999825377,0.003233898813501822
2022-02-02 07:03:00+00:00,-0.17268719732158952,-0.4468025661763538,-0.4552494272061752,-0.7211510613455782,-0.7395774892371636,0.0572564689955363,-0.8168213402253406,-0.09014766828725744,47.84186257464695,3.5415000000066357,0.003238065349103205
2022-02-02 07:04:00+00:00,0.5962939953519552,0.8398184783207974,0.7102595881910396,0.7239961435599879,0.4417692157180529,-0.6746499682468414,-1.1116835561614253,-0.03587906429379329,50.049424696532355,3.0415000000066357,0.0032373620968660782
2022-02-02 07:05:00+00:00,-0.06459472906924968,-0.2834650097485304,-0.3135485023912368,-0.8467061312706774,-0.855122541866398,-1.1788369410578108,-0.9188686059769194,-0.9333283930727184,51.45634798647296,0.28449999999429565,0.0033460750970234223
2022-02-02 07:06:00+00:00,-0.19154897435187637,-0.13548384488873336,-0.16507520222657895,0.8776312784437111,0.14083395136095186,-0.891221598639106,-0.31811528325252,-0.7308500524023113,55.80240002798831,-1.9839999999967404,0.0029695671049108033
2022-02-02 07:07:00+00:00,-0.1567561172244643,-0.29158702963861244,1.384089777255946,1.1259866958053724,-0.5253124461525078,-1.0698664733896859,-0.8131010521704087,-0.8537843597721184,54.62515839583585,2.3549999999959255,0.0031473732637003183
2022-02-02 07:08:00+00:00,-0.4684378701933691,-0.20717516004794012,-0.27197738794644993,0.6441259328071063,-1.4339663537143825,-1.353550563697013,-0.2634954608146874,0.31296811848230494,56.828303701856626,5.831499999992957,0.0031213740526353524
2022-02-02 07:09:00+00:00,-0.4452928113471461,-0.19432903087048808,0.4987846886343534,1.0407413962550152,-0.020622921062468956,-1.235672970687073,-0.49751543834358103,-0.5745529548499292,53.555138180843066,9.139999999999418,0.003021280379388592
2022-02-02 14:49:00+00:00,-0.3580607623152687,-0.2357459633100111,1.2195768912300544,-0.13298586826315792,0.6517829343912392,0.20417859390535595,-1.0358078820931023,-0.9113670032822739,15.841808678299827,-87.43899999999121,0.016664871083783856
2022-02-03 19:20:00+00:00,-0.4253242991484528,-0.2181497614126804,-0.9853902475438369,0.11571732305524482,0.4676650779251432,-1.1711093386314915,-0.31247370692924314,-0.8018353514816716,7.5803362648452435,-334.04150000000664,0.03029616946059156
2022-02-03 19:53:00+00:00,0.025129507006206142,-0.21406336659009642,0.2783280825942857,-0.5940159900365939,0.5929853257811005,-1.3355208338861293,-0.4106888563870033,0.3412716753090496,4.94939177268094,-593.4175000000032,0.03025241513636547
2022-02-03 19:54:00+00:00,0.03931535439770509,0.791864281389901,3.7326424688641104,3.5043311709454774,-0.5156904626103598,-1.1471619922659049,-0.44040075486569197,-0.8648409874161871,4.795171758091982,-853.2390000000014,0.03032936639862006
2022-02-03 19:55:00+00:00,0.16996362081390876,0.8842863847425225,2.2459313060197603,-0.38489215439388297,2.0712514903931907,-0.1830177651720565,-0.13867849826611311,-0.3901676906263907,7.461891966550638,-1101.5190000000002,0.030613439937328974
2022-02-03 19:56:00+00:00,-0.484364317744397,-0.15438309708251308,-0.6933074028455425,1.7422143562678212,-0.6148949050043234,0.28483476250671935,-0.8529385886403442,-0.7498591873806197,7.479549871198287,-1224.4419999999955,0.030566605420633743
2022-02-03 19:57:00+00:00,-0.42198233348967407,-0.228003931879773,0.5897076346924477,-0.2573857989834438,1.2770032854275677,0.011964783215970255,-0.08977920210979622,-0.532289862086987,7.680844041996011,-1154.3580000000075,0.03054537815809805
2022-02-03 19:58:00+00:00,-0.3650389492921719,-0.25498385622080577,-0.7238926575945129,-1.0212668928781956,-0.7505999815416982,-0.4316820870507554,1.0246128551244293,-0.13222364488794952,7.680844041996011,-1057.0804999999964,0.030567502659051903
2022-02-03 19:59:00+00:00,-0.13359149478642543,-0.4397008162220222,-0.5559573773347894,0.40294979035771283,-0.8795435157114141,-0.3090867004446508,-0.4120872882903098,-0.24998106258861585,7.5923235721387385,-963.4855000000025,0.030408975256122774
2022-02-03 20:00:00+00:00,2.4710580746606277,1.0075057298954004,0.21355702112820565,0.09597797475593674,-0.5480052124680859,-0.8898145171887443,-0.25418977882102456,2.396676831974318,7.572065136482934,-881.617499999993,0.03045631628394499
2022-02-03 20:01:00+00:00,0.06722508024345387,-0.4887485552453892,0.635409641973388,2.2062630096948435,0.09721570766690428,-0.7598388702521394,1.0669456095750047,-0.5884404665042974,6.350247697370136,-798.4515000000029,0.030391347972001482
2022-02-03 20:02:00+00:00,0.12326112333509011,0.10192474487772653,-0.3333803050373811,-0.5979506130783571,0.5467971183296257,-0.8982863250249083,0.6590587525471515,-0.9001246235213273,6.485565356856455,-713.0575000000026,0.030391347972001482
2022-02-03 20:03:00+00:00,-0.7481789336194664,-0.7446058662373245,0.02417920868940851,0.5179875562159744,1.8630068295952058,-0.8185305874344898,-0.23188177837174043,2.0037192783929894,6.102167751286913,-648.6935000000012,0.030399242617471362
2022-02-03 20:04:00+00:00,-0.8626031740283592,-0.9434383613889491,-0.6779982637698094,-0.9464184217095005,-0.8230030308330123,1.8903372690495879,0.9542719154083864,-0.49280648151112305,6.970339295638013,-575.6465000000026,0.030450764318666213
2022-02-03 20:05:00+00:00,4.015433122913207,1.639100780607258,-0.31073951278944273,1.4111733759663032,-0.9587103443142346,0.901406739720785,1.488166828154599,-0.04432029299450353,10.909473388962581,-506.57800000000134,0.03049428939073974
2022-02-03 20:06:00+00:00,-0.28691751317062986,-1.068319241471987,-0.7025675724800496,-1.0805411921833292,-0.9005240898120845,-1.4894974405960877,-1.3975814618971718,0.42056069277285746,34.15137413293479,-436.46749999999884,0.030416241514820894
2022-02-16 07:07:00+00:00,-0.3613808990529809,-0.6289973456040842,0.9365120851690141,0.1069472180729604,-0.32753341482532283,2.352933670017178,-1.0518903879426802,0.890781404576857,97.9511676066324,765.940499999997,0.19264628491674018
2022-02-16 07:08:00+00:00,-0.2728346492611946,-0.6006709922830235,-0.47144877925215023,0.0798396478669458,-1.0137503118814544,0.8311128380375451,0.9238038894059508,-0.8647019078393109,97.94896428876328,1990.1469999999972,0.19260264802253335
2022-02-16 07:09:00+00:00,-0.3446942961075027,-0.06897376913233731,0.0038496515809009267,-0.3621889011024162,-0.19116088079097943,0.989751991958911,2.2291461493461617,0.6321794416435907,97.9269746992266,3210.213499999998,0.19260264802253335
2022-02-16 07:10:00+00:00,0.011932100353258559,0.0044187233131955505,-0.3631427354328009,-0.2453915667727791,-0.2597976448612668,-1.3917458267330751,0.20860271142357475,-0.40850517947613263,97.58452432288138,4423.519,0.19262942364029087
2022-02-16 07:11:00+00:00,-0.4938599715063394,0.8809569950291185,-0.242438272399272,-0.7682197105739236,-0.56157772886171,0.9566963175520306,1.15545457432269,1.2657550634510701,97.69661694227092,5606.010500000004,0.1912284937541938
2022-02-16 07:12:00+00:00,-0.17648168265073477,-0.6374204137708998,-0.3990050546301334,-0.39752437039415733,-0.7650163087773094,0.8731695030048247,0.4443747941205884,0.6427719237294379,97.43034813439489,5228.6180000000095,0.18811050605206578
2022-02-16 07:13:00+00:00,-0.2703589654180565,-0.7298912070353183,-0.579587828383555,-0.17616028956047636,2.7282032059522403,1.097833936675901,0.018472975709787544,-0.1476446666031658,97.78086259085745,4844.840499999998,0.18786928389272467
2022-02-16 07:14:00+00:00,-0.2974082545049318,-0.7596468756893899,0.2737986285569415,-0.6863393261397577,0.36823677361777507,-0.15467892890546736,1.6193217955212607,1.8430300687362917,97.77257134157912,4461.485000000001,0.18788120485392681
2022-02-16 07:15:00+00:00,0.05957851129117476,0.352787380762653,-0.2669104751631425,1.7137859068765011,-1.0972557615687202,0.4878575120346487,-1.1030795789254333,0.4770102921566346,97.77560183723828,4089.3240000000005,0.1879725503285443
2022-02-16 07:16:00+00:00,0.9370839002601294,0.6578389277081369,-0.06243841936977324,-1.0347245699542842,2.1816016857126037,1.1005198219900618,1.2338675509709711,-0.42675086134431905,97.77560183723828,3717.6219999999958,0.18797308563561987
2022-02-16 07:17:00+00:00,-0.13482360041220365,-0.8519565788999626,1.0913700622651212,0.23623541351644364,-0.5749403561911027,-0.41666547675602733,-0.9133060585100616,0.8864819660243216,99.29918770673704,3349.6169999999984,0.18795710894271334
2022-02-16 07:18:00+00:00,-0.46385653368728424,-0.3224413629989639,-0.28053586920988677,-0.8250340556999454,0.5540072536263355,1.8387141792927553,0.10519168261369465,-1.1625706355634902,99.2972843898996,2980.857999999993,0.18795710894271334
2022-02-16 07:19:00+00:00,-0.5237463459186817,-0.23138619019990408,-0.9409964537184653,-1.1330405822159137,1.3209152153854968,1.5474328305044975,3.4594517468059363,3.3002230207657526,98.62232016271584,2602.9089999999997,0.18798102376350134
2022-02-16 07:20:00+00:00,-0.33705429748658694,-0.5937582404606327,2.310803796264877,1.0821096926293126,-0.23205247069885082,-0.22982520364024603,0.07505309359302904,0.07320176621251191,98.66798294374732,2232.017999999989,0.18796355728551287
2022-02-16 07:21:00+00:00,-0.014644723228369162,-0.277746557652706,-1.1681112693825015,-0.3260876467043304,1.2026652669684013,3.650285318744521,3.286198265907579,3.227629882582547,32.97424591642425,1856.4634999999907,0.18800139490703685
2022-02-16 15:46:00+00:00,3.81252714164368,0.9342882633777726,2.735957367074273,-0.11446431608885234,0.14377825793499927,-0.1466009001656166,0.9488445907361978,0.6788699300463026,12.675025519538863,1003.5109999999986,0.18832566968886666
2022-02-16 15:47:00+00:00,0.5616948666220343,-0.12888278666867742,-0.5433765958577543,-0.3501161827877868,-0.3066796170471295,-0.24598731121428893,-0.4978917325401114,-0.5526541771247289,13.376831920645259,585.4864999999991,0.18835322901814924
2022-02-16 15:48:00+00:00,2.1818115797251023,0.33896251218965967,0.17028027361666534,0.988398796041828,0.1525249692594588,-0.15530495922658988,1.69179929895164,1.3694054544900591,13.43691937031629,157.8585000000021,0.1883718065311772
2022-02-16 15:49:00+00:00,-0.3977721242045857,-0.22861184093134274,-0.5213834888250705,0.26319293223143014,0.3597683628208151,-0.22262186334008283,-0.21043854851792093,-0.6905418680257217,14.04695837780099,-263.69399999999587,0.18836788794972975
2022-02-16 15:50:00+00:00,-0.3752091644164369,0.024901083859320473,-0.0952743320376198,0.16702564147820556,0.12165072410497951,-0.24434882673726063,-0.6289207315844304,-0.46008263914132785,13.349686914982996,-244.3145000000004,0.007486774656806988
2022-02-16 15:51:00+00:00,-0.44732814918007796,-0.18133689156591998,-0.5698659194393487,-0.3810897530363743,-0.36721640826354673,-0.24657339651067775,-0.7220185844687328,-0.23275836674480863,12.540933899332998,-229.4305000000095,0.0074755917018478465
2022-02-16 15:52:00+00:00,-0.4354184338635257,-0.48965773616892655,-0.302923638900506,-0.42521930737406677,-0.014277165241666017,-0.25249103274219986,-0.6212616349917084,-0.699091055089947,9.52592428111518,-222.98849999999948,0.007500426577522434
2022-02-16 15:53:00+00:00,-0.4206459667270671,-0.3704038952272242,-0.26219109703520244,-0.11280576919529611,0.09600168935913873,-0.2473573292028314,-0.5776959705428755,-0.6657813885917078,9.52592428111518,-217.90849999999773,0.007519157285930058
2022-02-16 15:54:00+00:00,-0.4163092117001603,-0.208767924083936,-0.12183047936644674,-0.14457104997450915,-0.4006986817002068,-0.2490919992336341,-0.4925615163463405,-0.490321772795021,15.314535125399118,-207.3975000000064,0.007629667869737482
